2020-12-04,工控安全深度行，绿盟科技揽获四项表彰,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650408633&idx=1&sn=f61fd1bcdd231a3371e9295f7a0b567d&chksm=bec95f1289bed604ae36e6fee212e4acefdeb627946c39162b92fafa5dde800aad3fecd709c4&scene=27#wechat_redirect,绿盟科技揽获四项表彰,绿盟君,否,1,1114,1,5
2020-12-03,赛尔年会案例分享（二）丨打造校园全方位协同安全运营能力,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650408585&idx=2&sn=ab6a9289379a57a3599f9dcd965f63c2&chksm=bec95f2289bed634236cfd0984abd9ac73e159f71610f70975019a7442f34a3ad7d787c98e2e&scene=27#wechat_redirect,绿盟科技智慧校园与校园安全运营解决方案分享,绿盟君,否,2,1405,0,2
2020-12-03,绿盟云WAF，政府门户网站的专业安全防护利器,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650408585&idx=1&sn=b877751f9543bf85f9903cd6b3d9a541&chksm=bec95f2289bed63483b7864057e4d1f3397565d022b84b762439006a30a1d390858395af70f3&scene=27#wechat_redirect,七大核心价值护航政府门户网站安全,绿盟君,否,1,940,0,4
2020-12-02,赛尔年会案例分享（一）丨智慧校园全角度安全体系防护,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650408562&idx=2&sn=ca9dbe997b5b9f9496c433779195a677&chksm=bec95fd989bed6cfe1986c78bb3f34f0a625fad9fff01cc316900d608b8c70f256d746a08f41&scene=27#wechat_redirect,绿盟科技智慧校园解决方案与校园一体化安全运营解决方案分享,绿盟君,否,2,689,0,3
2020-12-02,解读，GB，T39335-2020《信息安全技术个人信息安全影响评估指南》,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650408562&idx=1&sn=a330c8ba571c45356a28e4d03f79779a&chksm=bec95fd989bed6cfa07fe438f1a8fa20d2956d1dce72d52ef97200d802c5ea98e44e7bf5e75a&scene=27#wechat_redirect,本则指南为公民个人信息再添一张保护伞。,绿盟君,是,1,1446,4,5
2020-12-01,绿盟科技亮相CERNET第二十七届学术年会,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650408506&idx=2&sn=0bbfe4baeed0f7793ee11d5d86cbcc1c&chksm=bec95f9189bed68787791e13914711440ae8fc9c88c12fda44a22e775049cf91e8dd8e3d2286&scene=27#wechat_redirect,与赛尔网络共同护航校园网络安全,绿盟君,否,2,565,0,0
2020-12-01,「公益译文」网络安全框架制造篇-低影响性示例实施指南第2卷：流程型制造系统用例（三）,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650408506&idx=3&sn=827f16d4a7d17fcf51e05003dd7f7026&chksm=bec95f9189bed687ecda6fd8234b0ecc46d3277b1dec4da40d474d86f2d1d3e390b787880975&scene=27#wechat_redirect,小蜜蜂翻译组公益译文项目，与您一起了解国外先进安全理念,绿盟君,否,3,94,0,0
2020-11-30,2020年中国网络安全产业高峰论坛成功举办｜绿盟科技深度助力新网安,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650408447&idx=1&sn=a91a42fbfa671aa69133a396819b25d6&chksm=bec95c5489bed5429e600f754a5dc84ee940b2bf0ff708983954285478c0dc6884b3aeb9fea4&scene=27#wechat_redirect,共话网安产业新趋向,绿盟君,否,1,1256,5,10
2020-11-29,绿盟科技发声湾区创见｜加入“数字政府网络安全产业联盟”,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650408413&idx=1&sn=93dd5bc30f7a5bd50246d93e2db8257d&chksm=bec95c7689bed560f0014a42d78b9884942d590a9ab3cd3a36710d52bd03adfb367e03e892d8&scene=27#wechat_redirect,湾区创见网络安全大会的绿盟印象,绿盟君,否,1,1579,3,5
2020-11-28,共育发展新动能｜绿盟科技亮相“2020通明湖信息技术应用创新论坛”,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650408399&idx=2&sn=f6f8ce3a5df76bbb52d0b797fcb9026b&chksm=bec95c6489bed572ca0745957aca09a4566762d85c5a45bce384d4e6c2ae3d8405c9a28eb9aa&scene=27#wechat_redirect,共育发展新动能，共营产业新生态,绿盟君,否,2,201,0,1
